model,technique,shot,cap,aspect,n,mean_latency_s,precision,recall,f1,rouge1_model,rouge2_model,rougeL_model,rouge1_oracle,rouge2_oracle,rougeL_oracle,oracle_gap_rougeL
gemma4_e2b,negative_aware,one_shot,uncapped,union,100,3.7601816626347135,0.696433228579126,0.5885957211507925,0.6223352508067599,0.288425047927036,0.12833925653219164,0.1848847522240762,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17071862176404032
gemma4_e2b,salience_inference,one_shot,capped,approach,100,3.2785000297182707,0.6821666666666666,0.5728437950937952,0.5965858112475756,0.24173637704589748,0.12498385464344969,0.19384725065155387,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2523311701823294
gemma4_e2b,salience_inference,one_shot,capped,challenge,100,3.2785000297182707,0.45833333333333337,0.3557499999999999,0.3762258297258295,0.23075031727999198,0.08179935997059226,0.16577316122707075,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2056527416739235
gemma4_e2b,salience_inference,one_shot,capped,outcome,100,3.2785000297182707,0.6908333333333333,0.5339733044733043,0.5761143301143296,0.2803269078342521,0.1249367965049411,0.21401787623004612,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21445369370504663
gemma4_e2b,salience_inference,one_shot,capped,union,100,3.2785000297182707,0.7162352924852923,0.5164011538072315,0.5912143400633154,0.31262341936260785,0.13396458806136588,0.19743805716577595,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.15816531682234056
gemma4_e2b,salience_inference,one_shot,uncapped,approach,100,3.5854177348839587,0.6774599567099567,0.5855620490620492,0.596683540573633,0.23524167836731436,0.11917080852242384,0.1881763054568779,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2580021153770054
gemma4_e2b,salience_inference,one_shot,uncapped,challenge,100,3.5854177348839587,0.46011255411255414,0.3977261904761904,0.3898120359172988,0.22401439299759413,0.07964711475707195,0.1610771359507788,0.4220026765441394,0.226199582941474,0.37142590290099414,0.21034876695021543
gemma4_e2b,salience_inference,one_shot,uncapped,outcome,100,3.5854177348839587,0.6674285714285715,0.5497554112554112,0.5773233645439523,0.26570820413942764,0.11946562587188156,0.20395123070712884,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22452033922796388
gemma4_e2b,salience_inference,one_shot,uncapped,union,100,3.5854177348839587,0.7026100838875605,0.5393663305293741,0.5964495509663488,0.30179197866811597,0.1278271547515002,0.19134807179118898,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.16425530219692738
gemma4_e2b,salience_inference,zero_shot,capped,approach,100,2.754924335452961,0.6971666666666667,0.6366204906204904,0.6404811414076116,0.23217378487849202,0.1239031585537087,0.1840189499440551,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2621594708898282
gemma4_e2b,salience_inference,zero_shot,capped,challenge,100,2.754924335452961,0.485,0.45542857142857146,0.44068947718947704,0.23980309314321613,0.09117513103946998,0.17902822561322956,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19239767728776472
gemma4_e2b,salience_inference,zero_shot,capped,outcome,100,2.754924335452961,0.7475000000000002,0.6360645743145742,0.6578817848817842,0.2907318865508664,0.13975049672675444,0.22353397913730425,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20493759079778845
gemma4_e2b,salience_inference,zero_shot,capped,union,100,2.754924335452961,0.7226958874458876,0.5942210164781004,0.643678804738802,0.299464356286922,0.13570483535781536,0.18831152670795376,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.16729184728016275
gemma4_e2b,salience_inference,zero_shot,uncapped,approach,100,3.3612942868948448,0.656642205017205,0.670183261183261,0.6282342195128571,0.21268068838428372,0.1148737657569566,0.17066297704337294,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.27551544379051035
gemma4_e2b,salience_inference,zero_shot,uncapped,challenge,100,3.3612942868948448,0.46405952380952376,0.49636904761904765,0.4453672928378809,0.2232720348646313,0.08617488333069234,0.16634747347702633,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2050784294239678
gemma4_e2b,salience_inference,zero_shot,uncapped,outcome,100,3.3612942868948448,0.7308690476190476,0.7079310966810965,0.6869919119408279,0.2713458362306859,0.13388829348720224,0.20983673061535896,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21863483931973376
gemma4_e2b,salience_inference,zero_shot,uncapped,union,100,3.3612942868948448,0.6848428657013256,0.6456491205079001,0.6494982031355875,0.2756458193338858,0.1252808709383287,0.17552922419362754,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.18007414979448894
gemma4_e2b,salience_inference_trace,one_shot,capped,approach,100,3.5810594671103173,0.7066666666666666,0.6213553391053391,0.636956654456654,0.23884239159357176,0.12884724295468852,0.19050154563942573,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2556768751944576
gemma4_e2b,salience_inference_trace,one_shot,capped,challenge,100,3.5810594671103173,0.47916666666666663,0.4223293650793651,0.41972655122655106,0.24157258558503197,0.0906322995819654,0.17767920317106828,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19374669972992595
gemma4_e2b,salience_inference_trace,one_shot,capped,outcome,100,3.5810594671103173,0.73,0.5563621933621933,0.5989301254301248,0.2835415248813838,0.12812556971700134,0.2173384024648293,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21113316747026345
gemma4_e2b,salience_inference_trace,one_shot,capped,union,100,3.5810594671103173,0.7183997113997109,0.5523045893529304,0.6141040701372416,0.3032039231288373,0.13306961173025464,0.19196122065783164,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.16364215333028473
gemma4_e2b,salience_inference_trace,one_shot,uncapped,approach,100,4.5228564953024035,0.6717891275391276,0.6586551226551224,0.6339599908063694,0.22380465631073268,0.12069748583295306,0.18070437507122455,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2654740457626587
gemma4_e2b,salience_inference_trace,one_shot,uncapped,challenge,100,4.5228564953024035,0.4749642857142857,0.4271984126984128,0.4123447940947941,0.23148593192769976,0.08866244960898101,0.16728900608551706,0.4220026765441394,0.226199582941474,0.37142590290099414,0.20413689681547717
gemma4_e2b,salience_inference_trace,one_shot,uncapped,outcome,100,4.5228564953024035,0.6944444444444445,0.5723809523809522,0.5879808086650188,0.2652921836022877,0.12202155014045607,0.20396978810561173,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22450178182948105
gemma4_e2b,salience_inference_trace,one_shot,uncapped,union,100,4.5228564953024035,0.7043698467597075,0.5923604569291404,0.6268892201066714,0.28972397324455784,0.1290205882527312,0.1849649965601768,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1706383774279396
gemma4_e2b,scoring_based,one_shot,capped,approach,100,3.3796509435307236,0.6866666666666665,0.539728715728716,0.5798548477666121,0.24565807285473365,0.12467630296394626,0.19653135923282142,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.24964706160106181
gemma4_e2b,scoring_based,one_shot,capped,challenge,100,3.3796509435307236,0.4183333333333333,0.3492261904761904,0.35430303030303023,0.2252459204350672,0.07890942173658944,0.16214943478644653,0.4220026765441394,0.226199582941474,0.37142590290099414,0.20927646811454775
gemma4_e2b,scoring_based,one_shot,capped,outcome,100,3.3796509435307236,0.6308333333333332,0.4864217171717171,0.5206999666999664,0.2631526387188424,0.11298938985783315,0.20106567212681095,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2274058978082819
gemma4_e2b,scoring_based,one_shot,capped,union,100,3.3796509435307236,0.7035795870795871,0.4875121032872244,0.5653194130544705,0.3157791626543825,0.13266238947044445,0.197451393413103,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.15815198057501348
gemma4_e2b,scoring_based,one_shot,uncapped,approach,100,3.5411322524945716,0.6880131535131535,0.5784386724386725,0.5981749807639898,0.23880847238796524,0.12250002081753499,0.1907270213742285,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.25545139945965467
gemma4_e2b,scoring_based,one_shot,uncapped,challenge,100,3.5411322524945716,0.4310396825396825,0.3739603174603174,0.36924680874680854,0.2222615293470746,0.08116295118361348,0.159314269106886,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2121116337941081
gemma4_e2b,scoring_based,one_shot,uncapped,outcome,100,3.5411322524945716,0.6614206349206349,0.5725054112554111,0.5841654407683816,0.2530484986860269,0.11259814078625136,0.19560314418655256,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2328684257485402
gemma4_e2b,scoring_based,one_shot,uncapped,union,100,3.5411322524945716,0.7179914791091258,0.5521916740305653,0.6086413544213677,0.30149590457386766,0.1312699228777141,0.19163323723358178,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1639701367545345
gemma4_e2b,scoring_based,zero_shot,capped,approach,100,3.0915251769614405,0.687,0.6214859307359305,0.6263238624120974,0.22587342697229773,0.1194178918922672,0.1786389887289603,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26753943210492304
gemma4_e2b,scoring_based,zero_shot,capped,challenge,100,3.0915251769614405,0.485,0.45324999999999993,0.44016494616494606,0.24114159378280856,0.09260769554229126,0.18030029148295032,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19112561141804382
gemma4_e2b,scoring_based,zero_shot,capped,outcome,100,3.0915251769614405,0.7466666666666667,0.6292431457431455,0.654152347652347,0.28605419161741596,0.1375931145156775,0.2203284382384245,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20814313169666826
gemma4_e2b,scoring_based,zero_shot,capped,union,100,3.0915251769614405,0.7163722111222113,0.5822621214429669,0.6322103173857835,0.2987319476769348,0.13375917353504294,0.1874587283409056,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.16814464564721077
gemma4_e2b,scoring_based,zero_shot,uncapped,approach,100,3.7038276555144694,0.624571918821919,0.6990335497835496,0.6234416116047691,0.19488537424059907,0.10550169449011071,0.15696925096570166,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.28920916986818157
gemma4_e2b,scoring_based,zero_shot,uncapped,challenge,100,3.7038276555144694,0.4544365079365079,0.48571825396825397,0.4364366744366743,0.2188880919468331,0.08614020671611644,0.16185015316662077,0.4220026765441394,0.226199582941474,0.37142590290099414,0.20957574973437335
gemma4_e2b,scoring_based,zero_shot,uncapped,outcome,100,3.7038276555144694,0.6938344155844153,0.6742247474747471,0.6537309131357112,0.26308111115367516,0.1292623219993188,0.20264906155625964,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22582250837883308
gemma4_e2b,scoring_based,zero_shot,uncapped,union,100,3.7038276555144694,0.6523010620899469,0.6551844182854581,0.640760462740019,0.25965917576362835,0.11913610418314534,0.16537431712217948,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1902290568659369
gemma4_e2b,scoring_based_trace,one_shot,capped,approach,100,3.478745229698252,0.6571666666666667,0.5910822510822511,0.6003050168785459,0.22757969300577463,0.11762913200099204,0.1810349130941171,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26514350773976614
gemma4_e2b,scoring_based_trace,one_shot,capped,challenge,100,3.478745229698252,0.46416666666666656,0.3986706349206348,0.4031721611721609,0.24556887598853053,0.09754277939354586,0.17786388922369986,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19356201367729423
gemma4_e2b,scoring_based_trace,one_shot,capped,outcome,100,3.478745229698252,0.7691666666666667,0.5868621933621931,0.6318110778110771,0.29171666706128574,0.1349509846560251,0.22323316784867184,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2052384020864209
gemma4_e2b,scoring_based_trace,one_shot,capped,union,100,3.478745229698252,0.7208136585636586,0.5419020553973776,0.6067878991705037,0.30432481539510653,0.13302895078488136,0.19111648705222004,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1644868869358963
gemma4_e2b,scoring_based_trace,one_shot,uncapped,approach,100,4.483577255286509,0.6092784992784992,0.6213733766233765,0.5891700376506875,0.20297398554802856,0.10786990536584215,0.16299792694914975,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2831804938847335
gemma4_e2b,scoring_based_trace,one_shot,uncapped,challenge,100,4.483577255286509,0.43306601731601724,0.4394325396825397,0.41288616938616934,0.21778131012323787,0.08727928973152332,0.16105768469403686,0.4220026765441394,0.226199582941474,0.37142590290099414,0.21036821820695736
gemma4_e2b,scoring_based_trace,one_shot,uncapped,outcome,100,4.483577255286509,0.7280119047619046,0.6191486291486291,0.6314495854163032,0.2773737685936242,0.1293899426414483,0.21372399148603677,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21474757844905612
gemma4_e2b,scoring_based_trace,one_shot,uncapped,union,100,4.483577255286509,0.7021392312276344,0.5892067674103615,0.6223037164120487,0.2841392547332308,0.12483790036722801,0.18124585112198038,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.17435752286613604
gemma4_e2b,self_ask,one_shot,capped,approach,100,3.4980696844425982,0.6806666666666666,0.5822359307359308,0.6041462344844696,0.24017515668516318,0.1258370891590482,0.19126110491240184,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2549173159214814
gemma4_e2b,self_ask,one_shot,capped,challenge,100,3.4980696844425982,0.4658333333333334,0.394440476190476,0.39621883671883656,0.23775221351086637,0.08684830439099697,0.17277660816976648,0.4220026765441394,0.226199582941474,0.37142590290099414,0.19864929473122772
gemma4_e2b,self_ask,one_shot,capped,outcome,100,3.4980696844425982,0.6983333333333335,0.5677828282828281,0.5950984570984567,0.27157064886973614,0.11954803650612607,0.2076979251525871,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.22077364478250572
gemma4_e2b,self_ask,one_shot,capped,union,100,3.4980696844425982,0.7202308524808525,0.5398493511786517,0.6050793017026611,0.3114747733694741,0.1365398768378016,0.19402369389267268,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.16157968009544377
gemma4_e2b,self_ask,one_shot,uncapped,approach,100,3.7708905615948605,0.6378263403263403,0.6493841991341989,0.6122020628636254,0.2191415722265503,0.11713005925315922,0.17770070275853464,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.2684777180753486
gemma4_e2b,self_ask,one_shot,uncapped,challenge,100,3.7708905615948605,0.5005833333333333,0.492968253968254,0.4453407703407701,0.22895257290704532,0.0888973013167821,0.16844215361072326,0.4220026765441394,0.226199582941474,0.37142590290099414,0.2029837492902709
gemma4_e2b,self_ask,one_shot,uncapped,outcome,100,3.7708905615948605,0.6550476190476188,0.6307085137085136,0.6087113997113992,0.2481457979869011,0.11243831928509762,0.190307279811058,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.2381642901240349
gemma4_e2b,self_ask,one_shot,uncapped,union,100,3.7708905615948605,0.6914294688627503,0.624886569806108,0.6392265595708095,0.2815056400462433,0.12571619520455038,0.18034910679882898,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1752542671892874
gemma4_e2b,self_ask,zero_shot,capped,approach,100,3.563034939666977,0.6395,0.6031443001443,0.5965910315175017,0.22187198531198843,0.11679327946529414,0.1755664336446714,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.270611987189212
gemma4_e2b,self_ask,zero_shot,capped,challenge,100,3.563034939666977,0.5216666666666666,0.48746825396825394,0.4726334221334219,0.247833391829226,0.09707942375584265,0.18605540937826304,0.4220026765441394,0.226199582941474,0.37142590290099414,0.1853704935227311
gemma4_e2b,self_ask,zero_shot,capped,outcome,100,3.563034939666977,0.744166666666667,0.6364256854256853,0.656068875568875,0.2848987305740684,0.13736332764370032,0.21828958093013692,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.21018198900495583
gemma4_e2b,self_ask,zero_shot,capped,union,100,3.563034939666977,0.7196019813519814,0.5855126090164453,0.6324663221878221,0.3018466873045538,0.1358911481277844,0.18946748922637574,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.16613588476174065
gemma4_e2b,self_ask,zero_shot,uncapped,approach,100,3.316473041517893,0.6086525927775928,0.7457092352092348,0.6281328996964105,0.19222755243399609,0.10548151017622161,0.1563476305863362,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.289830790247547
gemma4_e2b,self_ask,zero_shot,uncapped,challenge,100,3.316473041517893,0.45339754689754697,0.5608412698412699,0.46445904095904084,0.21363220630187435,0.08811256923707024,0.15996968674546358,0.4220026765441394,0.226199582941474,0.37142590290099414,0.21145621615553062
gemma4_e2b,self_ask,zero_shot,uncapped,outcome,100,3.316473041517893,0.6590505050505051,0.7375425685425688,0.6534941139871475,0.2489053262209008,0.12256975864564286,0.19139620028215973,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.23707536965293305
gemma4_e2b,self_ask,zero_shot,uncapped,union,100,3.316473041517893,0.6405812688530536,0.7282482439936335,0.6676269663629995,0.2491552379044367,0.11759456902904253,0.16121751982301402,0.4572351445534136,0.22956935690972696,0.3556033739881162,0.1943858541651024
gemma4_e2b,self_ask_trace,one_shot,capped,approach,100,3.4951652142801324,0.6716666666666669,0.5947330447330448,0.6098509709244999,0.23086357375603586,0.12148294569225573,0.185005392289077,0.4897748197527478,0.29325174859619874,0.4461784208338833,0.26117302854480634
gemma4_e2b,self_ask_trace,one_shot,capped,challenge,100,3.4951652142801324,0.5325,0.44545634920634924,0.4573873903873902,0.24884989867397242,0.09707111483020904,0.18723948873917376,0.4220026765441394,0.226199582941474,0.37142590290099414,0.18418641416182047
gemma4_e2b,self_ask_trace,one_shot,capped,outcome,100,3.4951652142801324,0.75,0.5376161616161614,0.590041458541458,0.29778863555645124,0.13094483148850922,0.22428229265301958,0.49672704879223367,0.26550581130613354,0.4284715699350929,0.20418927728207314
